"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Status","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Barcode","Variant Price","Variant Compare At Price","Variant Inventory Tracker","Variant Inventory Qty","Variant Taxable","Variant Weight","Variant Weight Unit","Image Src"
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet","<meta charset=""UTF-8"">
<p>The ultimate holiday outfit to make sure all eyes are on you. Featuring a single layered knit style fabric designed to be worn over your favourite bikini for a statement fit, it’s a look that we’re completely obsessed with.</p>
<ul>
<li>Single layered knitted fabric</li>
<li>Stretchy, slip on design</li>
<li>Wear on its own or as part of a set with our matching knit tie top </li>
<li>Shown here over our tan bikini </li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","20, 30, Coverups, Prints, Sets","TRUE","active","Size","12","","","","","","","30.00","","shopify","11","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CDC724A9-55EF-472D-B01D-A83F56B50054.jpg?v=1754704873"
"the-crochet-maxi-skirt-lemon-sorbet","The crochet maxi skirt - lemon sorbet","<meta charset=""UTF-8"">
<p>The ultimate holiday outfit to make sure all eyes are on you. Featuring a single layered knit style fabric designed to be worn over your favourite bikini for a statement fit, it’s a look that we’re completely obsessed with.</p>
<ul>
<li>Single layered knitted fabric</li>
<li>Stretchy, slip on design</li>
<li>Wear on its own or as part of a set with our matching knit tie top </li>
<li>Shown here over our tan bikini </li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","20, 30, Coverups, Prints, Sets","TRUE","active","Size","14","","","","","","","30.00","","shopify","2","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CDC724A9-55EF-472D-B01D-A83F56B50054.jpg?v=1754704873"
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","<p data-start=""117"" data-end=""463"">The perfect tanning crochet bikini bottoms. Made with double-layered fabric and adjustable tie sides, allowing you to wear them at any height on your hips for a customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, these bottoms are a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""465"" data-end=""704"">With their delicate crochet detailing and flattering shape, these bikini bottoms are made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","4","","","","","","","20.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3AE72499-FA93-4E93-82F8-2DC4BA5168D5.jpg?v=1754704957"
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","<p data-start=""117"" data-end=""463"">The perfect tanning crochet bikini bottoms. Made with double-layered fabric and adjustable tie sides, allowing you to wear them at any height on your hips for a customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, these bottoms are a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""465"" data-end=""704"">With their delicate crochet detailing and flattering shape, these bikini bottoms are made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","6","","","","","","","20.00","","shopify","-1","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3AE72499-FA93-4E93-82F8-2DC4BA5168D5.jpg?v=1754704957"
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","<p data-start=""117"" data-end=""463"">The perfect tanning crochet bikini bottoms. Made with double-layered fabric and adjustable tie sides, allowing you to wear them at any height on your hips for a customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, these bottoms are a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""465"" data-end=""704"">With their delicate crochet detailing and flattering shape, these bikini bottoms are made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","8","","","","","","","20.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3AE72499-FA93-4E93-82F8-2DC4BA5168D5.jpg?v=1754704957"
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","<p data-start=""117"" data-end=""463"">The perfect tanning crochet bikini bottoms. Made with double-layered fabric and adjustable tie sides, allowing you to wear them at any height on your hips for a customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, these bottoms are a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""465"" data-end=""704"">With their delicate crochet detailing and flattering shape, these bikini bottoms are made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","10","","","","","","","20.00","","shopify","3","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3AE72499-FA93-4E93-82F8-2DC4BA5168D5.jpg?v=1754704957"
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","<p data-start=""117"" data-end=""463"">The perfect tanning crochet bikini bottoms. Made with double-layered fabric and adjustable tie sides, allowing you to wear them at any height on your hips for a customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, these bottoms are a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""465"" data-end=""704"">With their delicate crochet detailing and flattering shape, these bikini bottoms are made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","12","","","","","","","20.00","","shopify","2","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3AE72499-FA93-4E93-82F8-2DC4BA5168D5.jpg?v=1754704957"
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","<p data-start=""117"" data-end=""463"">The perfect tanning crochet bikini bottoms. Made with double-layered fabric and adjustable tie sides, allowing you to wear them at any height on your hips for a customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, these bottoms are a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""465"" data-end=""704"">With their delicate crochet detailing and flattering shape, these bikini bottoms are made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","14","","","","","","","20.00","","shopify","5","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3AE72499-FA93-4E93-82F8-2DC4BA5168D5.jpg?v=1754704957"
"the-crochet-tan-bikini-bottoms-lemon-sorbet","The crochet tan bikini bottoms - lemon sorbet","<p data-start=""117"" data-end=""463"">The perfect tanning crochet bikini bottoms. Made with double-layered fabric and adjustable tie sides, allowing you to wear them at any height on your hips for a customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, these bottoms are a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""465"" data-end=""704"">With their delicate crochet detailing and flattering shape, these bikini bottoms are made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","16","","","","","","","20.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3AE72499-FA93-4E93-82F8-2DC4BA5168D5.jpg?v=1754704957"
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet","<p data-start=""125"" data-end=""504"">The bikini top of the season and the perfect tanning bikini. Our crochet triangle bikini top is made with double-layered fabric and features fully adjustable neck and back tie straps for a flawless, customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, it’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""506"" data-end=""739"">With its intricate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be grabbing over and over again all summer long.</p>
<ul>
<li>Thick double layered fabric</li>
<li><span style=""text-align: right;"">Fully adjustable halter neck &amp; back tie straps, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini bottoms</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","4","","","","","","","22.00","","shopify","0","true","55","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081"
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet","<p data-start=""125"" data-end=""504"">The bikini top of the season and the perfect tanning bikini. Our crochet triangle bikini top is made with double-layered fabric and features fully adjustable neck and back tie straps for a flawless, customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, it’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""506"" data-end=""739"">With its intricate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be grabbing over and over again all summer long.</p>
<ul>
<li>Thick double layered fabric</li>
<li><span style=""text-align: right;"">Fully adjustable halter neck &amp; back tie straps, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini bottoms</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","6","","","","","","","22.00","","shopify","0","true","55","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081"
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet","<p data-start=""125"" data-end=""504"">The bikini top of the season and the perfect tanning bikini. Our crochet triangle bikini top is made with double-layered fabric and features fully adjustable neck and back tie straps for a flawless, customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, it’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""506"" data-end=""739"">With its intricate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be grabbing over and over again all summer long.</p>
<ul>
<li>Thick double layered fabric</li>
<li><span style=""text-align: right;"">Fully adjustable halter neck &amp; back tie straps, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini bottoms</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","8","","","","","","","22.00","","shopify","0","true","55","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081"
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet","<p data-start=""125"" data-end=""504"">The bikini top of the season and the perfect tanning bikini. Our crochet triangle bikini top is made with double-layered fabric and features fully adjustable neck and back tie straps for a flawless, customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, it’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""506"" data-end=""739"">With its intricate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be grabbing over and over again all summer long.</p>
<ul>
<li>Thick double layered fabric</li>
<li><span style=""text-align: right;"">Fully adjustable halter neck &amp; back tie straps, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini bottoms</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","10","","","","","","","22.00","","shopify","0","true","55","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081"
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet","<p data-start=""125"" data-end=""504"">The bikini top of the season and the perfect tanning bikini. Our crochet triangle bikini top is made with double-layered fabric and features fully adjustable neck and back tie straps for a flawless, customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, it’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""506"" data-end=""739"">With its intricate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be grabbing over and over again all summer long.</p>
<ul>
<li>Thick double layered fabric</li>
<li><span style=""text-align: right;"">Fully adjustable halter neck &amp; back tie straps, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini bottoms</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","12","","","","","","","22.00","","shopify","0","true","55","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081"
"the-crochet-tan-bikini-top-lemon-sorbet","The crochet tan bikini top - lemon sorbet","<p data-start=""125"" data-end=""504"">The bikini top of the season and the perfect tanning bikini. Our crochet triangle bikini top is made with double-layered fabric and features fully adjustable neck and back tie straps for a flawless, customizable fit. Designed with smaller panels to give you maximum tanning exposure and minimal tan lines, it’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""506"" data-end=""739"">With its intricate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. This is the swim staple you’ll be grabbing over and over again all summer long.</p>
<ul>
<li>Thick double layered fabric</li>
<li><span style=""text-align: right;"">Fully adjustable halter neck &amp; back tie straps, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini bottoms</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","14","","","","","","","22.00","","shopify","2","true","55","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/99C1B196-62FE-461F-9506-B6DA95AFEB91.jpg?v=1754705081"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet","<p data-start=""83"" data-end=""350"">The bikini top of the season. Our crochet wide band bikini bottom features double-layered fabric and a stylish wide band cut designed to sit perfectly on your hips for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""352"" data-end=""579"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li>
<li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li>
<li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","4","","","","","","","24.00","","shopify","0","true","95","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet","<p data-start=""83"" data-end=""350"">The bikini top of the season. Our crochet wide band bikini bottom features double-layered fabric and a stylish wide band cut designed to sit perfectly on your hips for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""352"" data-end=""579"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li>
<li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li>
<li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","6","","","","","","","24.00","","shopify","7","true","95","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet","<p data-start=""83"" data-end=""350"">The bikini top of the season. Our crochet wide band bikini bottom features double-layered fabric and a stylish wide band cut designed to sit perfectly on your hips for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""352"" data-end=""579"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li>
<li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li>
<li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","8","","","","","","","24.00","","shopify","0","true","95","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet","<p data-start=""83"" data-end=""350"">The bikini top of the season. Our crochet wide band bikini bottom features double-layered fabric and a stylish wide band cut designed to sit perfectly on your hips for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""352"" data-end=""579"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li>
<li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li>
<li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","10","","","","","","","24.00","","shopify","12","true","95","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet","<p data-start=""83"" data-end=""350"">The bikini top of the season. Our crochet wide band bikini bottom features double-layered fabric and a stylish wide band cut designed to sit perfectly on your hips for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""352"" data-end=""579"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li>
<li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li>
<li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","12","","","","","","","24.00","","shopify","0","true","95","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - lemon sorbet","<p data-start=""83"" data-end=""350"">The bikini top of the season. Our crochet wide band bikini bottom features double-layered fabric and a stylish wide band cut designed to sit perfectly on your hips for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""352"" data-end=""579"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li>
<li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li>
<li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","14","","","","","","","24.00","","shopify","12","true","95","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D57DD72A-BDCC-4939-B323-B4EBA57BBF43.jpg?v=1754705244"
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - lemon sorbet","<p data-start=""97"" data-end=""325"">The bikini top of the season. Our crochet wide band bikini top features double-layered fabric and a stylish wide band cut for the ultimate flattering fit. It’s a fresh, feminine piece with a touch of effortless beach club charm.</p>
<p data-start=""327"" data-end=""557"">With its delicate crochet detailing and flattering silhouette, this bikini is made to turn heads whether you’re lounging poolside or soaking up the sun. It’s the staple piece you’ll be reaching for again and again all summer long.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li>
<li><span style=""text-align: right;"">Bow style design, ruched strap detail</span></li>
<li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li>
<li><span style=""text-align: right;"">Pair with our matching wide band bikini bottoms</span></li>
</ul>
<p><br></p>
<p><span style=""text-decoration: underline;""><strong><br>Model measurements:</strong></span></p>
<p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","4","","","","","","","26.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6D892122-D8DE-4F57-93B5-B71BDF1D615F.jpg?v=1754705387"
